200  10  1
10
	0	41	1	26	2	13	3	10	4	68	5	48	6	20	7	81	8	91	9	67
	0	14	1	92	2	19	3	1	4	95	5	10	6	69	7	12	8	9	9	65
	0	16	1	60	2	76	3	95	4	61	5	80	6	9	7	74	8	13	9	7
	0	91	1	79	2	78	3	41	4	37	5	91	6	96	7	37	8	96	9	29
	0	64	1	57	2	31	3	63	4	41	5	8	6	3	7	64	8	34	9	80
	0	43	1	69	2	87	3	34	4	85	5	91	6	45	7	9	8	4	9	84
	0	51	1	53	2	63	3	46	4	100	5	98	6	84	7	42	8	70	9	31
	0	79	1	39	2	81	3	24	4	22	5	18	6	77	7	39	8	41	9	5
	0	13	1	11	2	48	3	5	4	2	5	76	6	61	7	68	8	57	9	7
	0	72	1	1	2	13	3	54	4	63	5	4	6	44	7	24	8	73	9	4
	0	82	1	34	2	81	3	11	4	26	5	25	6	50	7	12	8	82	9	22
	0	33	1	89	2	73	3	76	4	67	5	27	6	21	7	23	8	76	9	26
	0	85	1	49	2	76	3	69	4	1	5	45	6	49	7	83	8	54	9	84
	0	22	1	96	2	10	3	65	4	86	5	95	6	40	7	2	8	22	9	24
	0	50	1	48	2	23	3	74	4	88	5	85	6	38	7	65	8	88	9	25
	0	74	1	16	2	75	3	99	4	21	5	56	6	44	7	24	8	100	9	16
	0	86	1	83	2	40	3	10	4	12	5	58	6	46	7	95	8	22	9	90
	0	93	1	63	2	2	3	73	4	75	5	19	6	42	7	88	8	97	9	27
	0	27	1	48	2	68	3	41	4	30	5	9	6	59	7	57	8	10	9	53
	0	15	1	40	2	100	3	65	4	36	5	19	6	30	7	59	8	85	9	63
	0	30	1	12	2	63	3	61	4	95	5	16	6	74	7	83	8	24	9	73
	0	71	1	97	2	46	3	71	4	40	5	57	6	10	7	22	8	87	9	95
	0	94	1	58	2	14	3	89	4	65	5	13	6	11	7	69	8	90	9	30
	0	95	1	5	2	78	3	77	4	75	5	79	6	19	7	60	8	25	9	29
	0	32	1	68	2	86	3	37	4	38	5	88	6	46	7	68	8	34	9	68
	0	47	1	19	2	29	3	31	4	38	5	2	6	58	7	49	8	62	9	85
	0	98	1	47	2	42	3	79	4	38	5	87	6	20	7	4	8	96	9	53
	0	53	1	22	2	72	3	39	4	62	5	82	6	76	7	5	8	8	9	34
	0	78	1	68	2	27	3	2	4	77	5	25	6	47	7	18	8	64	9	34
	0	83	1	68	2	45	3	98	4	59	5	92	6	41	7	32	8	34	9	50
	0	80	1	7	2	3	3	25	4	58	5	91	6	14	7	48	8	16	9	44
	0	21	1	63	2	78	3	30	4	59	5	49	6	34	7	60	8	21	9	78
	0	76	1	68	2	59	3	93	4	4	5	86	6	50	7	6	8	75	9	89
	0	95	1	57	2	59	3	97	4	42	5	6	6	11	7	70	8	52	9	25
	0	99	1	40	2	50	3	17	4	24	5	53	6	22	7	85	8	30	9	19
	0	62	1	25	2	93	3	90	4	77	5	16	6	31	7	31	8	92	9	31
	0	87	1	28	2	31	3	90	4	53	5	63	6	55	7	33	8	60	9	58
	0	83	1	79	2	46	3	43	4	30	5	8	6	68	7	24	8	39	9	67
	0	26	1	47	2	91	3	2	4	24	5	79	6	12	7	66	8	66	9	62
	0	27	1	31	2	80	3	3	4	12	5	44	6	16	7	9	8	50	9	76
	0	42	1	79	2	8	3	55	4	63	5	17	6	67	7	99	8	16	9	19
	0	79	1	76	2	18	3	55	4	48	5	57	6	84	7	51	8	40	9	50
	0	29	1	25	2	74	3	21	4	15	5	62	6	55	7	38	8	33	9	2
	0	52	1	6	2	2	3	95	4	23	5	72	6	39	7	38	8	35	9	7
	0	34	1	3	2	56	3	19	4	32	5	20	6	98	7	35	8	98	9	63
	0	30	1	52	2	25	3	81	4	16	5	67	6	13	7	38	8	21	9	18
	0	25	1	75	2	10	3	97	4	94	5	5	6	20	7	26	8	43	9	100
	0	80	1	99	2	46	3	31	4	29	5	32	6	29	7	78	8	21	9	86
	0	97	1	10	2	46	3	31	4	41	5	3	6	10	7	87	8	51	9	57
	0	18	1	57	2	41	3	24	4	89	5	23	6	76	7	51	8	86	9	92
	0	29	1	6	2	20	3	93	4	33	5	46	6	4	7	75	8	2	9	35
	0	20	1	59	2	21	3	28	4	48	5	24	6	47	7	78	8	82	9	51
	0	62	1	30	2	98	3	55	4	68	5	8	6	79	7	61	8	18	9	11
	0	3	1	19	2	34	3	79	4	41	5	60	6	34	7	81	8	30	9	37
