150  10  1
10
	0	88	1	76	2	90	3	13	4	51	5	16	6	4	7	74	8	11	9	37
	0	94	1	52	2	19	3	64	4	8	5	27	6	48	7	88	8	97	9	93
	0	29	1	58	2	58	3	38	4	100	5	47	6	37	7	41	8	47	9	79
	0	98	1	57	2	49	3	63	4	50	5	58	6	44	7	60	8	2	9	57
	0	89	1	77	2	99	3	43	4	70	5	61	6	22	7	85	8	91	9	49
	0	96	1	6	2	57	3	91	4	19	5	19	6	2	7	38	8	99	9	66
	0	59	1	92	2	80	3	38	4	65	5	34	6	86	7	33	8	20	9	82
	0	7	1	91	2	85	3	55	4	18	5	17	6	67	7	41	8	98	9	76
	0	15	1	89	2	84	3	27	4	48	5	73	6	99	7	22	8	76	9	7
	0	15	1	89	2	88	3	5	4	47	5	83	6	13	7	13	8	96	9	62
	0	86	1	55	2	84	3	31	4	73	5	72	6	44	7	61	8	33	9	53
	0	61	1	63	2	24	3	76	4	80	5	92	6	76	7	13	8	21	9	5
	0	100	1	73	2	74	3	87	4	97	5	71	6	58	7	32	8	78	9	61
	0	72	1	45	2	32	3	70	4	65	5	87	6	83	7	19	8	10	9	90
	0	24	1	7	2	57	3	12	4	33	5	13	6	100	7	16	8	99	9	32
	0	79	1	77	2	8	3	47	4	8	5	59	6	81	7	10	8	96	9	26
	0	52	1	77	2	3	3	60	4	31	5	30	6	57	7	19	8	2	9	73
	0	97	1	42	2	25	3	79	4	51	5	89	6	63	7	46	8	54	9	89
	0	55	1	66	2	39	3	99	4	92	5	26	6	95	7	36	8	70	9	4
	0	59	1	7	2	35	3	1	4	72	5	61	6	41	7	53	8	33	9	38
	0	79	1	2	2	30	3	84	4	58	5	10	6	31	7	64	8	43	9	58
	0	48	1	77	2	68	3	63	4	34	5	84	6	2	7	98	8	59	9	71
	0	27	1	100	2	71	3	20	4	36	5	10	6	57	7	77	8	98	9	69
	0	39	1	8	2	15	3	63	4	82	5	11	6	77	7	2	8	1	9	5
	0	10	1	72	2	83	3	25	4	42	5	88	6	70	7	96	8	46	9	38
	0	68	1	46	2	44	3	9	4	73	5	11	6	71	7	23	8	33	9	15
	0	26	1	25	2	91	3	44	4	73	5	1	6	68	7	40	8	66	9	24
	0	89	1	85	2	9	3	51	4	56	5	53	6	65	7	18	8	24	9	50
	0	88	1	12	2	37	3	69	4	51	5	5	6	25	7	26	8	64	9	95
	0	67	1	59	2	28	3	80	4	73	5	11	6	71	7	52	8	51	9	19
	0	46	1	7	2	43	3	76	4	93	5	94	6	59	7	57	8	8	9	45
	0	40	1	14	2	54	3	74	4	26	5	75	6	7	7	28	8	12	9	14
	0	45	1	23	2	26	3	69	4	92	5	8	6	43	7	29	8	89	9	40
	0	37	1	20	2	67	3	49	4	29	5	52	6	23	7	42	8	79	9	10
	0	26	1	74	2	36	3	6	4	23	5	68	6	38	7	25	8	6	9	80
	0	35	1	26	2	55	3	39	4	68	5	81	6	87	7	97	8	27	9	66
