200  10  1
10
	0	67	1	73	2	34	3	32	4	46	5	28	6	57	7	76	8	63	9	15
	0	21	1	46	2	65	3	74	4	27	5	40	6	15	7	25	8	98	9	23
	0	47	1	69	2	51	3	43	4	100	5	64	6	92	7	81	8	4	9	91
	0	30	1	90	2	32	3	24	4	29	5	16	6	46	7	58	8	33	9	9
	0	76	1	65	2	43	3	53	4	39	5	76	6	25	7	89	8	80	9	18
	0	72	1	3	2	77	3	42	4	72	5	6	6	55	7	35	8	26	9	24
	0	100	1	96	2	31	3	70	4	69	5	6	6	39	7	88	8	32	9	43
	0	19	1	66	2	88	3	17	4	12	5	62	6	57	7	15	8	60	9	10
	0	31	1	84	2	20	3	80	4	25	5	4	6	21	7	8	8	78	9	22
	0	16	1	38	2	88	3	40	4	26	5	22	6	85	7	88	8	5	9	84
	0	65	1	31	2	45	3	39	4	51	5	71	6	9	7	18	8	47	9	61
	0	74	1	52	2	5	3	39	4	4	5	100	6	21	7	37	8	91	9	42
	0	25	1	43	2	42	3	59	4	36	5	100	6	92	7	70	8	93	9	82
	0	61	1	14	2	92	3	86	4	13	5	73	6	76	7	14	8	62	9	98
	0	68	1	49	2	31	3	66	4	44	5	36	6	80	7	89	8	76	9	36
	0	42	1	54	2	10	3	6	4	31	5	50	6	44	7	18	8	26	9	42
	0	16	1	34	2	37	3	66	4	39	5	84	6	95	7	65	8	31	9	24
	0	44	1	1	2	13	3	78	4	13	5	6	6	99	7	69	8	3	9	49
	0	84	1	9	2	6	3	40	4	6	5	7	6	51	7	100	8	47	9	2
	0	48	1	66	2	83	3	34	4	59	5	6	6	18	7	16	8	33	9	61
	0	40	1	66	2	72	3	55	4	6	5	11	6	24	7	25	8	29	9	69
	0	20	1	57	2	22	3	79	4	86	5	49	6	41	7	32	8	18	9	25
	0	11	1	20	2	95	3	73	4	34	5	6	6	47	7	74	8	21	9	87
	0	39	1	61	2	89	3	97	4	10	5	15	6	6	7	76	8	88	9	80
	0	2	1	9	2	74	3	68	4	51	5	84	6	53	7	81	8	4	9	56
	0	94	1	68	2	35	3	8	4	26	5	93	6	13	7	18	8	18	9	88
	0	26	1	16	2	95	3	16	4	17	5	59	6	66	7	61	8	3	9	64
	0	48	1	27	2	91	3	98	4	4	5	12	6	12	7	74	8	52	9	87
	0	38	1	43	2	85	3	97	4	51	5	63	6	21	7	60	8	73	9	74
	0	82	1	43	2	91	3	36	4	55	5	28	6	25	7	86	8	95	9	100
	0	21	1	30	2	68	3	25	4	79	5	85	6	45	7	98	8	32	9	14
	0	95	1	71	2	49	3	45	4	43	5	8	6	25	7	48	8	79	9	8
	0	77	1	18	2	47	3	9	4	58	5	95	6	42	7	50	8	68	9	1
	0	96	1	66	2	16	3	94	4	34	5	36	6	56	7	58	8	25	9	9
	0	18	1	84	2	65	3	88	4	95	5	3	6	64	7	22	8	54	9	89
	0	20	1	75	2	93	3	32	4	14	5	34	6	53	7	53	8	50	9	90
	0	63	1	14	2	13	3	19	4	78	5	38	6	50	7	21	8	20	9	46
	0	69	1	7	2	63	3	77	4	17	5	42	6	97	7	51	8	90	9	89
	0	70	1	77	2	83	3	98	4	97	5	38	6	81	7	41	8	81	9	86
	0	42	1	2	2	81	3	28	4	36	5	47	6	28	7	12	8	42	9	45
	0	77	1	15	2	98	3	28	4	39	5	1	6	73	7	93	8	30	9	6
	0	9	1	84	2	34	3	67	4	30	5	16	6	76	7	99	8	41	9	32
	0	35	1	83	2	52	3	97	4	54	5	30	6	1	7	62	8	21	9	26
	0	54	1	71	2	41	3	70	4	26	5	87	6	4	7	76	8	30	9	50
	0	29	1	78	2	55	3	8	4	44	5	76	6	41	7	70	8	21	9	13
	0	80	1	84	2	87	3	48	4	86	5	34	6	68	7	100	8	87	9	5
	0	45	1	55	2	54	3	67	4	33	5	56	6	64	7	73	8	98	9	38
	0	50	1	73	2	86	3	66	4	4	5	89	6	28	7	89	8	16	9	3
	0	32	1	20	2	84	3	50	4	93	5	97	6	18	7	25	8	71	9	6
	0	21	1	42	2	21	3	40	4	26	5	1	6	82	7	57	8	17	9	54
	0	42	1	36	2	70	3	76	4	51	5	56	6	81	7	84	8	49	9	51
	0	78	1	60	2	19	3	98	4	29	5	60	6	92	7	64	8	93	9	33
	0	65	1	3	2	74	3	67	4	1	5	85	6	78	7	44	8	25	9	94
