150  30  1
30
	0	23	1	90	2	67	3	82	4	88	5	10	6	50	7	89	8	25	9	52	10	62	11	99	12	61	13	25	14	35	15	100	16	81	17	8	18	80	19	85	20	30	21	52	22	83	23	13	24	98	25	45	26	26	27	66	28	35	29	90
	0	62	1	100	2	38	3	64	4	18	5	20	6	97	7	64	8	13	9	60	10	100	11	62	12	19	13	25	14	32	15	10	16	89	17	39	18	20	19	78	20	43	21	5	22	1	23	19	24	81	25	59	26	19	27	85	28	52	29	89
	0	90	1	40	2	26	3	48	4	69	5	50	6	22	7	72	8	22	9	40	10	95	11	87	12	94	13	45	14	100	15	82	16	1	17	11	18	62	19	52	20	10	21	7	22	40	23	59	24	83	25	50	26	54	27	67	28	82	29	71
	0	17	1	32	2	82	3	74	4	85	5	67	6	25	7	42	8	25	9	9	10	11	11	12	12	65	13	58	14	28	15	33	16	57	17	67	18	43	19	41	20	98	21	94	22	16	23	58	24	64	25	57	26	14	27	78	28	58	29	51
	0	34	1	81	2	94	3	6	4	53	5	34	6	42	7	12	8	76	9	18	10	20	11	30	12	44	13	23	14	12	15	60	16	28	17	98	18	38	19	54	20	15	21	24	22	12	23	72	24	59	25	81	26	55	27	36	28	67	29	100
	0	68	1	22	2	31	3	32	4	55	5	97	6	27	7	78	8	73	9	91	10	47	11	50	12	45	13	60	14	34	15	76	16	48	17	83	18	28	19	51	20	85	21	94	22	57	23	99	24	86	25	46	26	20	27	15	28	99	29	59
	0	47	1	79	2	78	3	97	4	36	5	79	6	64	7	70	8	10	9	76	10	21	11	64	12	24	13	96	14	82	15	52	16	28	17	40	18	3	19	18	20	72	21	43	22	37	23	13	24	94	25	21	26	76	27	24	28	39	29	89
	0	27	1	16	2	90	3	40	4	5	5	93	6	21	7	17	8	81	9	64	10	92	11	16	12	100	13	42	14	48	15	5	16	59	17	83	18	4	19	48	20	27	21	57	22	9	23	63	24	25	25	15	26	30	27	56	28	7	29	69
	0	10	1	20	2	13	3	25	4	68	5	72	6	86	7	27	8	66	9	78	10	64	11	98	12	45	13	95	14	97	15	86	16	20	17	14	18	50	19	58	20	76	21	97	22	93	23	95	24	98	25	38	26	80	27	81	28	55	29	87
	0	74	1	94	2	87	3	16	4	80	5	27	6	84	7	30	8	76	9	20	10	56	11	37	12	62	13	64	14	25	15	29	16	65	17	11	18	97	19	49	20	74	21	8	22	86	23	47	24	92	25	26	26	4	27	37	28	24	29	68
	0	40	1	8	2	41	3	64	4	83	5	72	6	93	7	94	8	74	9	32	10	53	11	93	12	88	13	5	14	23	15	33	16	70	17	43	18	32	19	83	20	94	21	25	22	95	23	92	24	13	25	23	26	36	27	49	28	2	29	65
	0	78	1	9	2	40	3	29	4	46	5	95	6	66	7	72	8	64	9	20	10	7	11	59	12	13	13	69	14	63	15	33	16	88	17	51	18	99	19	80	20	92	21	19	22	86	23	47	24	22	25	95	26	67	27	15	28	57	29	62
	0	73	1	67	2	54	3	13	4	91	5	74	6	94	7	56	8	64	9	92	10	51	11	30	12	84	13	56	14	73	15	72	16	92	17	10	18	95	19	41	20	18	21	96	22	12	23	87	24	3	25	8	26	10	27	27	28	91	29	75
	0	8	1	66	2	6	3	29	4	64	5	67	6	15	7	82	8	61	9	65	10	62	11	93	12	55	13	71	14	40	15	36	16	73	17	30	18	94	19	66	20	75	21	4	22	13	23	61	24	29	25	8	26	34	27	91	28	59	29	25
	0	62	1	20	2	62	3	63	4	99	5	74	6	13	7	35	8	13	9	3	10	95	11	94	12	4	13	28	14	25	15	21	16	42	17	70	18	69	19	69	20	95	21	68	22	57	23	15	24	52	25	58	26	49	27	54	28	26	29	67
	0	14	1	55	2	87	3	32	4	11	5	55	6	56	7	64	8	100	9	56	10	72	11	3	12	12	13	66	14	88	15	39	16	54	17	82	18	91	19	99	20	40	21	19	22	28	23	25	24	64	25	28	26	88	27	85	28	50	29	48
	0	83	1	97	2	66	3	8	4	8	5	55	6	69	7	48	8	91	9	2	10	21	11	47	12	60	13	63	14	99	15	54	16	75	17	54	18	79	19	83	20	19	21	23	22	85	23	11	24	35	25	81	26	14	27	72	28	57	29	55
	0	79	1	65	2	69	3	30	4	51	5	99	6	100	7	100	8	71	9	49	10	24	11	27	12	69	13	99	14	28	15	77	16	15	17	84	18	81	19	94	20	85	21	79	22	92	23	9	24	23	25	77	26	67	27	23	28	21	29	53
