250  15  1
15
	0	24	1	40	2	3	3	88	4	49	5	43	6	22	7	87	8	13	9	85	10	77	11	16	12	52	13	22	14	70
	0	68	1	61	2	27	3	60	4	64	5	24	6	74	7	58	8	80	9	80	10	86	11	90	12	23	13	82	14	42
	0	94	1	14	2	21	3	21	4	58	5	16	6	26	7	20	8	97	9	7	10	70	11	93	12	24	13	1	14	26
	0	72	1	82	2	64	3	72	4	88	5	18	6	69	7	31	8	100	9	31	10	93	11	85	12	89	13	24	14	57
	0	19	1	80	2	36	3	42	4	68	5	12	6	40	7	60	8	75	9	45	10	29	11	39	12	97	13	93	14	27
	0	57	1	95	2	23	3	95	4	45	5	15	6	35	7	28	8	34	9	30	10	44	11	56	12	11	13	12	14	8
	0	82	1	22	2	53	3	86	4	50	5	35	6	38	7	6	8	5	9	35	10	64	11	90	12	84	13	36	14	42
	0	63	1	66	2	18	3	25	4	29	5	64	6	28	7	53	8	20	9	32	10	1	11	18	12	24	13	19	14	98
	0	75	1	55	2	5	3	54	4	49	5	31	6	91	7	95	8	33	9	63	10	29	11	58	12	69	13	72	14	17
	0	26	1	38	2	95	3	91	4	72	5	35	6	32	7	91	8	52	9	81	10	56	11	91	12	14	13	100	14	99
	0	1	1	96	2	72	3	53	4	2	5	42	6	33	7	78	8	56	9	54	10	92	11	2	12	8	13	49	14	71
	0	44	1	83	2	15	3	96	4	97	5	21	6	57	7	4	8	64	9	21	10	87	11	29	12	24	13	85	14	17
	0	87	1	67	2	79	3	24	4	82	5	41	6	54	7	24	8	87	9	78	10	89	11	66	12	84	13	11	14	59
	0	29	1	63	2	96	3	31	4	85	5	15	6	88	7	48	8	61	9	70	10	45	11	46	12	27	13	56	14	65
	0	17	1	57	2	99	3	65	4	24	5	77	6	70	7	72	8	12	9	90	10	53	11	71	12	80	13	17	14	11
	0	39	1	18	2	19	3	43	4	62	5	5	6	93	7	74	8	4	9	32	10	28	11	26	12	86	13	2	14	93
	0	57	1	86	2	9	3	81	4	64	5	69	6	3	7	27	8	80	9	13	10	96	11	84	12	28	13	88	14	63
	0	14	1	9	2	100	3	44	4	44	5	18	6	11	7	45	8	75	9	33	10	92	11	5	12	50	13	24	14	86
	0	73	1	33	2	59	3	59	4	3	5	41	6	18	7	93	8	77	9	22	10	41	11	43	12	97	13	98	14	69
	0	46	1	18	2	94	3	46	4	72	5	13	6	29	7	2	8	52	9	85	10	42	11	40	12	17	13	66	14	71
	0	76	1	32	2	84	3	22	4	21	5	19	6	62	7	86	8	3	9	92	10	5	11	87	12	66	13	59	14	78
	0	78	1	90	2	53	3	69	4	20	5	22	6	97	7	24	8	1	9	17	10	35	11	55	12	82	13	22	14	54
	0	90	1	87	2	49	3	2	4	9	5	60	6	35	7	64	8	70	9	70	10	71	11	59	12	40	13	22	14	47
	0	69	1	70	2	20	3	61	4	5	5	88	6	81	7	71	8	81	9	94	10	88	11	93	12	46	13	80	14	61
	0	88	1	95	2	16	3	46	4	68	5	61	6	65	7	76	8	27	9	58	10	28	11	46	12	81	13	25	14	28
	0	7	1	63	2	96	3	75	4	74	5	15	6	88	7	89	8	92	9	60	10	95	11	63	12	20	13	69	14	13
	0	83	1	18	2	34	3	45	4	58	5	48	6	18	7	65	8	17	9	22	10	54	11	28	12	62	13	71	14	99
	0	62	1	14	2	95	3	73	4	76	5	65	6	39	7	36	8	77	9	34	10	97	11	88	12	73	13	88	14	30
	0	89	1	1	2	78	3	73	4	34	5	22	6	99	7	42	8	39	9	58	10	72	11	80	12	7	13	66	14	15
	0	1	1	100	2	80	3	36	4	18	5	20	6	61	7	85	8	67	9	72	10	35	11	29	12	64	13	88	14	12
	0	50	1	50	2	8	3	15	4	76	5	19	6	49	7	60	8	91	9	32	10	30	11	73	12	85	13	58	14	10
	0	26	1	51	2	97	3	67	4	29	5	29	6	83	7	29	8	17	9	46	10	61	11	24	12	16	13	25	14	88
	0	24	1	77	2	47	3	15	4	86	5	98	6	86	7	27	8	20	9	6	10	57	11	71	12	49	13	33	14	55
	0	88	1	19	2	29	3	55	4	18	5	89	6	96	7	21	8	74	9	8	10	21	11	32	12	75	13	54	14	61
	0	20	1	92	2	94	3	92	4	100	5	61	6	92	7	35	8	8	9	45	10	72	11	21	12	92	13	65	14	10
	0	49	1	26	2	31	3	24	4	57	5	32	6	27	7	65	8	10	9	38	10	52	11	50	12	68	13	97	14	16
	0	81	1	1	2	56	3	24	4	29	5	48	6	48	7	26	8	4	9	46	10	40	11	96	12	12	13	80	14	59
	0	71	1	87	2	22	3	88	4	74	5	46	6	59	7	8	8	87	9	100	10	37	11	99	12	55	13	27	14	65
	0	65	1	41	2	80	3	57	4	19	5	60	6	92	7	100	8	52	9	50	10	6	11	92	12	75	13	81	14	32
	0	73	1	92	2	97	3	8	4	40	5	77	6	31	7	40	8	45	9	26	10	63	11	8	12	81	13	20	14	95
	0	97	1	33	2	30	3	61	4	87	5	36	6	44	7	1	8	80	9	67	10	93	11	73	12	91	13	75	14	99
	0	78	1	3	2	3	3	96	4	3	5	64	6	83	7	73	8	41	9	94	10	91	11	55	12	23	13	10	14	89
	0	10	1	65	2	99	3	8	4	57	5	35	6	93	7	38	8	8	9	75	10	21	11	32	12	71	13	39	14	59
	0	32	1	98	2	40	3	82	4	87	5	45	6	2	7	99	8	19	9	2	10	71	11	28	12	38	13	79	14	34
	0	36	1	43	2	77	3	30	4	56	5	38	6	81	7	77	8	48	9	50	10	35	11	37	12	77	13	40	14	8
	0	91	1	18	2	42	3	49	4	97	5	8	6	58	7	86	8	56	9	17	10	4	11	35	12	15	13	96	14	89
	0	5	1	66	2	23	3	67	4	21	5	34	6	73	7	89	8	7	9	50	10	60	11	47	12	94	13	70	14	43
	0	4	1	46	2	76	3	84	4	23	5	26	6	56	7	2	8	61	9	33	10	80	11	80	12	83	13	88	14	91
	0	83	1	12	2	60	3	92	4	15	5	22	6	39	7	97	8	37	9	36	10	11	11	70	12	95	13	95	14	98
	0	80	1	47	2	97	3	46	4	39	5	80	6	30	7	98	8	1	9	70	10	54	11	71	12	41	13	9	14	92
	0	23	1	47	2	9	3	38	4	91	5	84	6	65	7	9	8	22	9	16	10	20	11	73	12	39	13	4	14	77
	0	49	1	7	2	3	3	48	4	59	5	91	6	31	7	40	8	60	9	30	10	91	11	97	12	13	13	58	14	56
	0	79	1	55	2	48	3	55	4	24	5	65	6	66	7	16	8	34	9	68	10	59	11	64	12	75	13	4	14	7
	0	71	1	85	2	52	3	26	4	99	5	41	6	93	7	83	8	1	9	1	10	46	11	82	12	63	13	55	14	25
	0	20	1	96	2	25	3	84	4	14	5	14	6	15	7	51	8	72	9	65	10	90	11	77	12	30	13	92	14	39
	0	50	1	2	2	42	3	59	4	37	5	4	6	56	7	49	8	65	9	45	10	1	11	11	12	62	13	8	14	30
	0	95	1	91	2	53	3	80	4	42	5	82	6	20	7	50	8	98	9	21	10	17	11	8	12	9	13	56	14	14
	0	24	1	30	2	44	3	81	4	37	5	97	6	24	7	38	8	88	9	34	10	8	11	21	12	85	13	25	14	20
	0	60	1	82	2	55	3	29	4	24	5	83	6	80	7	40	8	7	9	17	10	22	11	63	12	30	13	25	14	75
	0	61	1	85	2	65	3	52	4	35	5	69	6	31	7	52	8	25	9	67	10	37	11	85	12	16	13	74	14	9
	0	7	1	73	2	82	3	84	4	51	5	66	6	71	7	28	8	46	9	37	10	66	11	93	12	72	13	30	14	59
	0	97	1	79	2	88	3	10	4	93	5	90	6	84	7	67	8	48	9	37	10	39	11	79	12	69	13	28	14	48
	0	87	1	27	2	25	3	11	4	16	5	80	6	86	7	48	8	1	9	90	10	8	11	44	12	28	13	83	14	63
	0	37	1	74	2	6	3	22	4	72	5	53	6	65	7	9	8	67	9	40	10	66	11	22	12	56	13	3	14	79
	0	19	1	28	2	66	3	100	4	60	5	64	6	98	7	89	8	44	9	33	10	92	11	98	12	90	13	18	14	74
	0	21	1	43	2	65	3	62	4	36	5	11	6	89	7	73	8	13	9	62	10	75	11	27	12	12	13	36	14	53
	0	17	1	87	2	49	3	43	4	33	5	86	6	97	7	1	8	61	9	7	10	91	11	93	12	93	13	30	14	73
	0	7	1	28	2	64	3	93	4	58	5	36	6	72	7	60	8	50	9	25	10	47	11	82	12	11	13	37	14	65
	0	64	1	96	2	43	3	40	4	40	5	45	6	35	7	48	8	30	9	29	10	30	11	7	12	78	13	14	14	22
	0	16	1	98	2	47	3	58	4	98	5	29	6	26	7	23	8	2	9	93	10	10	11	58	12	52	13	84	14	95
	0	48	1	58	2	51	3	42	4	47	5	11	6	48	7	50	8	36	9	47	10	62	11	95	12	29	13	36	14	36
