200  20  1
20
	0	25	1	93	2	38	3	21	4	96	5	36	6	28	7	47	8	43	9	88	10	84	11	8	12	61	13	24	14	83	15	86	16	30	17	61	18	22	19	15
	0	27	1	2	2	38	3	46	4	1	5	69	6	55	7	44	8	19	9	15	10	45	11	86	12	60	13	48	14	35	15	23	16	12	17	4	18	76	19	45
	0	8	1	55	2	74	3	60	4	87	5	44	6	46	7	68	8	86	9	65	10	36	11	98	12	1	13	51	14	24	15	40	16	42	17	27	18	5	19	79
	0	7	1	38	2	18	3	27	4	34	5	74	6	47	7	8	8	95	9	29	10	45	11	24	12	66	13	90	14	34	15	33	16	63	17	27	18	83	19	4
	0	47	1	33	2	72	3	23	4	24	5	43	6	100	7	81	8	94	9	16	10	87	11	56	12	43	13	77	14	70	15	74	16	55	17	40	18	13	19	13
	0	6	1	60	2	66	3	79	4	67	5	90	6	48	7	76	8	16	9	44	10	36	11	45	12	47	13	79	14	93	15	39	16	24	17	57	18	58	19	63
	0	14	1	54	2	79	3	12	4	94	5	10	6	80	7	51	8	37	9	58	10	69	11	48	12	90	13	60	14	41	15	53	16	23	17	45	18	41	19	63
	0	6	1	31	2	68	3	43	4	31	5	57	6	56	7	69	8	15	9	89	10	59	11	32	12	14	13	48	14	7	15	8	16	61	17	79	18	46	19	85
	0	1	1	74	2	44	3	2	4	76	5	5	6	42	7	43	8	2	9	32	10	87	11	95	12	24	13	86	14	62	15	49	16	49	17	61	18	15	19	16
	0	89	1	48	2	35	3	83	4	68	5	96	6	41	7	35	8	78	9	89	10	85	11	5	12	78	13	76	14	64	15	39	16	73	17	87	18	10	19	96
	0	29	1	15	2	4	3	99	4	97	5	73	6	22	7	18	8	60	9	23	10	17	11	57	12	23	13	57	14	88	15	66	16	4	17	83	18	97	19	8
	0	12	1	12	2	37	3	40	4	6	5	92	6	50	7	1	8	76	9	10	10	57	11	12	12	87	13	52	14	55	15	30	16	82	17	19	18	71	19	6
	0	32	1	13	2	6	3	46	4	79	5	53	6	91	7	81	8	11	9	83	10	36	11	70	12	61	13	82	14	60	15	23	16	30	17	87	18	17	19	5
	0	60	1	94	2	67	3	41	4	18	5	85	6	48	7	67	8	69	9	14	10	53	11	70	12	38	13	42	14	20	15	16	16	97	17	86	18	87	19	78
	0	32	1	60	2	64	3	88	4	58	5	96	6	33	7	86	8	4	9	66	10	77	11	45	12	85	13	71	14	93	15	86	16	22	17	48	18	39	19	19
	0	83	1	16	2	32	3	69	4	61	5	59	6	94	7	73	8	5	9	22	10	88	11	62	12	72	13	68	14	32	15	60	16	68	17	18	18	55	19	65
	0	89	1	72	2	37	3	93	4	93	5	88	6	57	7	100	8	55	9	64	10	25	11	19	12	79	13	42	14	94	15	64	16	91	17	53	18	56	19	2
	0	10	1	40	2	79	3	86	4	92	5	48	6	38	7	7	8	89	9	73	10	48	11	95	12	54	13	89	14	99	15	96	16	9	17	8	18	53	19	90
	0	31	1	44	2	52	3	28	4	48	5	77	6	42	7	17	8	26	9	51	10	32	11	63	12	3	13	33	14	13	15	58	16	9	17	31	18	24	19	77
	0	51	1	53	2	49	3	15	4	76	5	38	6	60	7	77	8	39	9	5	10	45	11	11	12	24	13	87	14	9	15	31	16	10	17	68	18	3	19	92
	0	72	1	20	2	41	3	94	4	59	5	9	6	13	7	35	8	1	9	36	10	77	11	46	12	18	13	11	14	21	15	64	16	40	17	81	18	12	19	39
	0	75	1	68	2	68	3	73	4	64	5	85	6	31	7	44	8	21	9	27	10	21	11	53	12	42	13	65	14	99	15	8	16	34	17	89	18	75	19	25
	0	2	1	74	2	30	3	15	4	86	5	67	6	43	7	83	8	38	9	17	10	43	11	57	12	89	13	2	14	26	15	36	16	39	17	16	18	100	19	5
	0	68	1	29	2	63	3	68	4	58	5	30	6	16	7	96	8	67	9	8	10	63	11	91	12	4	13	42	14	61	15	13	16	84	17	3	18	17	19	14
	0	71	1	86	2	38	3	85	4	38	5	22	6	93	7	11	8	96	9	46	10	41	11	82	12	73	13	14	14	15	15	5	16	50	17	100	18	98	19	25
	0	82	1	16	2	12	3	45	4	57	5	27	6	94	7	95	8	73	9	66	10	63	11	2	12	46	13	66	14	74	15	54	16	60	17	62	18	16	19	63
	0	37	1	33	2	24	3	67	4	87	5	86	6	83	7	34	8	54	9	97	10	47	11	38	12	83	13	77	14	27	15	50	16	68	17	6	18	98	19	42
	0	49	1	66	2	25	3	92	4	80	5	74	6	24	7	70	8	78	9	66	10	9	11	4	12	25	13	23	14	68	15	81	16	97	17	12	18	94	19	25
	0	14	1	83	2	58	3	56	4	58	5	67	6	84	7	23	8	3	9	44	10	87	11	62	12	39	13	80	14	63	15	32	16	96	17	66	18	60	19	17
	0	94	1	94	2	57	3	3	4	80	5	51	6	32	7	69	8	23	9	25	10	95	11	54	12	85	13	59	14	24	15	75	16	79	17	80	18	29	19	30
	0	86	1	95	2	19	3	89	4	4	5	45	6	59	7	70	8	27	9	38	10	44	11	55	12	98	13	21	14	18	15	76	16	77	17	39	18	24	19	5
	0	15	1	21	2	53	3	93	4	26	5	65	6	32	7	69	8	98	9	20	10	79	11	90	12	98	13	3	14	1	15	86	16	36	17	64	18	17	19	57
	0	11	1	25	2	36	3	20	4	58	5	32	6	18	7	94	8	53	9	3	10	98	11	87	12	59	13	59	14	57	15	19	16	5	17	79	18	64	19	87
	0	53	1	7	2	19	3	74	4	78	5	100	6	81	7	39	8	61	9	5	10	60	11	45	12	95	13	100	14	93	15	25	16	27	17	32	18	53	19	78
	0	1	1	42	2	49	3	42	4	71	5	64	6	14	7	10	8	99	9	20	10	98	11	55	12	62	13	76	14	6	15	4	16	22	17	8	18	55	19	62
	0	38	1	99	2	29	3	87	4	35	5	75	6	64	7	60	8	42	9	35	10	91	11	99	12	71	13	50	14	22	15	22	16	1	17	24	18	53	19	45
	0	91	1	45	2	7	3	77	4	28	5	74	6	68	7	52	8	85	9	38	10	65	11	97	12	59	13	41	14	90	15	38	16	94	17	2	18	94	19	92
	0	21	1	71	2	68	3	83	4	71	5	4	6	5	7	7	8	34	9	91	10	22	11	4	12	74	13	50	14	60	15	32	16	36	17	62	18	3	19	44
	0	80	1	88	2	95	3	11	4	47	5	90	6	26	7	55	8	41	9	72	10	26	11	62	12	65	13	85	14	92	15	5	16	69	17	76	18	31	19	2
	0	84	1	81	2	91	3	72	4	47	5	71	6	20	7	76	8	52	9	18	10	78	11	56	12	77	13	49	14	77	15	98	16	61	17	70	18	40	19	97
