150  10  1
10
	0	1	1	60	2	27	3	73	4	87	5	71	6	82	7	3	8	13	9	54
	0	45	1	93	2	3	3	27	4	34	5	21	6	48	7	29	8	8	9	8
	0	2	1	58	2	4	3	97	4	19	5	30	6	59	7	11	8	82	9	80
	0	96	1	56	2	55	3	20	4	93	5	43	6	72	7	95	8	87	9	67
	0	14	1	26	2	66	3	38	4	80	5	30	6	53	7	71	8	17	9	33
	0	90	1	81	2	75	3	44	4	74	5	17	6	21	7	40	8	2	9	69
	0	96	1	82	2	24	3	98	4	23	5	70	6	21	7	83	8	96	9	92
	0	40	1	100	2	93	3	40	4	78	5	57	6	16	7	91	8	70	9	56
	0	36	1	79	2	38	3	65	4	92	5	96	6	8	7	6	8	90	9	14
	0	93	1	6	2	87	3	4	4	6	5	58	6	55	7	99	8	44	9	94
	0	65	1	29	2	67	3	63	4	45	5	12	6	57	7	65	8	82	9	1
	0	24	1	94	2	85	3	1	4	8	5	77	6	26	7	16	8	92	9	26
	0	28	1	89	2	6	3	25	4	69	5	43	6	12	7	31	8	8	9	35
	0	90	1	59	2	68	3	87	4	63	5	71	6	23	7	50	8	23	9	7
	0	81	1	13	2	70	3	4	4	50	5	72	6	53	7	11	8	31	9	16
	0	81	1	91	2	91	3	92	4	59	5	59	6	85	7	60	8	33	9	12
	0	50	1	46	2	85	3	32	4	76	5	63	6	92	7	88	8	40	9	50
	0	45	1	52	2	50	3	44	4	85	5	9	6	27	7	3	8	17	9	37
	0	47	1	23	2	1	3	67	4	95	5	38	6	17	7	66	8	14	9	80
	0	82	1	99	2	53	3	38	4	46	5	49	6	45	7	66	8	92	9	30
	0	65	1	97	2	32	3	95	4	56	5	78	6	67	7	30	8	18	9	45
	0	44	1	100	2	93	3	80	4	47	5	70	6	13	7	32	8	88	9	31
	0	64	1	91	2	91	3	89	4	99	5	57	6	88	7	19	8	10	9	19
	0	67	1	65	2	25	3	63	4	43	5	61	6	2	7	59	8	32	9	94
	0	33	1	89	2	70	3	26	4	74	5	43	6	87	7	71	8	77	9	66
	0	29	1	63	2	81	3	48	4	13	5	85	6	78	7	86	8	21	9	28
	0	93	1	61	2	95	3	14	4	6	5	14	6	79	7	98	8	23	9	98
	0	19	1	25	2	91	3	63	4	28	5	12	6	76	7	80	8	55	9	88
	0	76	1	23	2	38	3	2	4	38	5	66	6	20	7	87	8	88	9	49
	0	51	1	39	2	96	3	43	4	22	5	46	6	49	7	99	8	88	9	83
	0	85	1	69	2	85	3	52	4	18	5	35	6	45	7	36	8	67	9	77
	0	60	1	93	2	55	3	76	4	62	5	11	6	45	7	28	8	6	9	99
	0	32	1	10	2	77	3	93	4	5	5	32	6	64	7	84	8	57	9	61
	0	64	1	17	2	89	3	11	4	9	5	3	6	48	7	12	8	45	9	51
	0	1	1	30	2	78	3	11	4	21	5	83	6	90	7	81	8	45	9	78
	0	83	1	26	2	23	3	69	4	95	5	4	6	89	7	6	8	10	9	3
	0	87	1	30	2	44	3	30	4	68	5	24	6	90	7	11	8	22	9	41
	0	45	1	86	2	12	3	52	4	57	5	17	6	35	7	96	8	59	9	30
	0	10	1	25	2	87	3	76	4	83	5	67	6	97	7	67	8	97	9	61
	0	17	1	29	2	56	3	25	4	13	5	78	6	87	7	77	8	46	9	7
	0	91	1	7	2	61	3	47	4	18	5	69	6	15	7	35	8	18	9	53
	0	50	1	1	2	48	3	43	4	71	5	55	6	40	7	85	8	69	9	50
	0	66	1	3	2	14	3	39	4	38	5	54	6	98	7	43	8	45	9	98
	0	17	1	25	2	11	3	34	4	100	5	17	6	19	7	21	8	39	9	46
	0	48	1	81	2	89	3	65	4	99	5	70	6	10	7	73	8	31	9	40
	0	92	1	100	2	11	3	57	4	97	5	61	6	65	7	14	8	75	9	34
	0	73	1	83	2	63	3	100	4	48	5	86	6	67	7	55	8	99	9	63
	0	89	1	78	2	60	3	98	4	49	5	19	6	37	7	6	8	97	9	43
	0	98	1	92	2	43	3	38	4	33	5	56	6	36	7	77	8	27	9	93
	0	64	1	85	2	36	3	90	4	62	5	71	6	74	7	64	8	61	9	97
	0	24	1	62	2	93	3	13	4	49	5	10	6	47	7	86	8	65	9	17
	0	50	1	77	2	94	3	36	4	96	5	64	6	14	7	53	8	71	9	17
