50  30  1
30
	0	58	1	30	2	18	3	37	4	26	5	61	6	55	7	94	8	67	9	73	10	92	11	24	12	94	13	98	14	25	15	15	16	74	17	46	18	99	19	70	20	12	21	63	22	46	23	81	24	66	25	41	26	62	27	65	28	87	29	3
	0	6	1	28	2	64	3	68	4	36	5	34	6	21	7	61	8	40	9	97	10	20	11	29	12	4	13	29	14	42	15	64	16	40	17	2	18	50	19	59	20	57	21	19	22	79	23	53	24	51	25	96	26	85	27	13	28	52	29	91
	0	56	1	87	2	45	3	54	4	65	5	17	6	57	7	58	8	24	9	89	10	79	11	55	12	59	13	73	14	68	15	66	16	22	17	58	18	33	19	75	20	15	21	16	22	18	23	19	24	72	25	25	26	29	27	78	28	48	29	37
	0	60	1	99	2	99	3	84	4	30	5	25	6	51	7	51	8	30	9	1	10	91	11	59	12	28	13	81	14	40	15	29	16	2	17	66	18	79	19	41	20	96	21	29	22	36	23	83	24	7	25	27	26	63	27	76	28	45	29	92
	0	67	1	9	2	51	3	59	4	55	5	12	6	40	7	65	8	15	9	82	10	4	11	35	12	60	13	97	14	12	15	42	16	79	17	15	18	70	19	87	20	90	21	37	22	42	23	62	24	85	25	68	26	42	27	76	28	6	29	15
	0	36	1	56	2	11	3	12	4	39	5	66	6	90	7	53	8	71	9	95	10	60	11	59	12	20	13	5	14	52	15	45	16	27	17	53	18	50	19	34	20	81	21	14	22	66	23	37	24	3	25	73	26	44	27	14	28	38	29	76
	0	39	1	65	2	8	3	36	4	7	5	23	6	79	7	43	8	8	9	52	10	40	11	40	12	97	13	74	14	14	15	35	16	71	17	60	18	40	19	85	20	84	21	79	22	92	23	57	24	49	25	92	26	31	27	62	28	4	29	8
	0	5	1	15	2	81	3	65	4	37	5	52	6	41	7	2	8	75	9	41	10	41	11	21	12	86	13	26	14	44	15	55	16	20	17	26	18	2	19	10	20	87	21	57	22	69	23	34	24	100	25	55	26	16	27	20	28	99	29	31
	0	60	1	71	2	47	3	54	4	35	5	65	6	69	7	76	8	56	9	3	10	74	11	34	12	59	13	32	14	65	15	82	16	27	17	70	18	65	19	52	20	16	21	81	22	75	23	41	24	53	25	70	26	53	27	72	28	75	29	2
	0	100	1	84	2	19	3	68	4	66	5	33	6	88	7	33	8	23	9	29	10	51	11	67	12	68	13	25	14	61	15	25	16	57	17	36	18	80	19	27	20	72	21	67	22	65	23	69	24	81	25	61	26	40	27	46	28	40	29	99
	0	68	1	84	2	48	3	25	4	93	5	99	6	57	7	70	8	6	9	48	10	84	11	87	12	86	13	23	14	97	15	44	16	79	17	100	18	60	19	19	20	45	21	71	22	60	23	1	24	83	25	87	26	52	27	91	28	93	29	15
	0	97	1	52	2	69	3	73	4	77	5	61	6	2	7	5	8	11	9	56	10	43	11	4	12	11	13	75	14	77	15	91	16	44	17	46	18	80	19	26	20	94	21	64	22	72	23	87	24	43	25	59	26	87	27	61	28	7	29	58
	0	32	1	12	2	6	3	76	4	86	5	45	6	40	7	1	8	75	9	67	10	14	11	61	12	32	13	9	14	32	15	70	16	98	17	79	18	37	19	13	20	63	21	31	22	97	23	4	24	17	25	1	26	28	27	25	28	80	29	31
	0	34	1	41	2	34	3	68	4	94	5	42	6	58	7	36	8	13	9	54	10	49	11	2	12	49	13	30	14	89	15	86	16	44	17	1	18	82	19	84	20	52	21	54	22	58	23	10	24	29	25	76	26	45	27	76	28	22	29	57
	0	43	1	52	2	91	3	69	4	37	5	98	6	31	7	45	8	57	9	47	10	90	11	32	12	67	13	69	14	92	15	86	16	15	17	70	18	18	19	49	20	17	21	93	22	8	23	5	24	29	25	23	26	70	27	16	28	31	29	13
	0	22	1	91	2	43	3	90	4	6	5	23	6	33	7	9	8	36	9	11	10	91	11	45	12	86	13	47	14	81	15	65	16	15	17	29	18	92	19	12	20	90	21	45	22	52	23	82	24	69	25	27	26	75	27	91	28	20	29	62
	0	54	1	54	2	25	3	39	4	29	5	30	6	79	7	36	8	74	9	95	10	72	11	90	12	97	13	58	14	36	15	13	16	51	17	25	18	86	19	34	20	86	21	76	22	72	23	74	24	92	25	15	26	46	27	9	28	24	29	1
	0	100	1	56	2	4	3	81	4	21	5	91	6	33	7	66	8	79	9	92	10	69	11	41	12	45	13	57	14	46	15	80	16	97	17	48	18	45	19	26	20	68	21	52	22	45	23	41	24	42	25	70	26	100	27	45	28	94	29	65
	0	39	1	4	2	51	3	39	4	76	5	12	6	95	7	11	8	69	9	10	10	46	11	27	12	85	13	19	14	9	15	16	16	42	17	70	18	44	19	67	20	37	21	80	22	19	23	13	24	99	25	99	26	49	27	20	28	97	29	15
	0	14	1	38	2	16	3	14	4	34	5	54	6	75	7	6	8	27	9	42	10	36	11	87	12	90	13	30	14	49	15	92	16	62	17	98	18	22	19	49	20	73	21	92	22	12	23	41	24	93	25	21	26	62	27	56	28	15	29	62
	0	62	1	58	2	52	3	95	4	84	5	10	6	30	7	46	8	13	9	61	10	95	11	2	12	12	13	33	14	92	15	38	16	41	17	12	18	49	19	58	20	57	21	2	22	2	23	41	24	59	25	2	26	39	27	60	28	32	29	34
	0	30	1	87	2	32	3	93	4	100	5	32	6	2	7	36	8	40	9	61	10	10	11	13	12	70	13	86	14	61	15	4	16	1	17	42	18	3	19	18	20	58	21	80	22	48	23	79	24	66	25	38	26	78	27	94	28	100	29	86
	0	88	1	66	2	54	3	35	4	1	5	30	6	95	7	69	8	65	9	97	10	89	11	48	12	94	13	40	14	19	15	66	16	28	17	64	18	38	19	85	20	33	21	40	22	24	23	72	24	30	25	96	26	24	27	6	28	76	29	87
	0	17	1	35	2	91	3	2	4	18	5	99	6	22	7	69	8	18	9	55	10	99	11	66	12	16	13	57	14	99	15	55	16	3	17	91	18	44	19	94	20	96	21	61	22	87	23	96	24	26	25	72	26	72	27	28	28	53	29	71
	0	66	1	90	2	23	3	19	4	87	5	4	6	25	7	25	8	4	9	98	10	97	11	63	12	65	13	76	14	87	15	38	16	70	17	12	18	80	19	84	20	18	21	91	22	35	23	14	24	79	25	94	26	90	27	42	28	75	29	20
	0	51	1	60	2	71	3	53	4	50	5	25	6	4	7	50	8	45	9	8	10	16	11	92	12	4	13	95	14	54	15	28	16	82	17	44	18	57	19	5	20	4	21	48	22	46	23	61	24	87	25	41	26	82	27	30	28	86	29	72
	0	73	1	76	2	36	3	100	4	20	5	63	6	23	7	19	8	52	9	30	10	21	11	95	12	82	13	20	14	58	15	79	16	92	17	84	18	6	19	30	20	20	21	66	22	21	23	60	24	3	25	29	26	55	27	92	28	24	29	91
	0	30	1	76	2	31	3	67	4	46	5	23	6	53	7	46	8	62	9	41	10	25	11	48	12	65	13	87	14	88	15	35	16	22	17	67	18	36	19	72	20	83	21	50	22	24	23	66	24	76	25	74	26	51	27	31	28	12	29	65
	0	94	1	50	2	82	3	97	4	50	5	27	6	41	7	59	8	14	9	68	10	83	11	9	12	99	13	25	14	60	15	33	16	73	17	82	18	4	19	42	20	78	21	82	22	56	23	64	24	45	25	14	26	8	27	23	28	32	29	19
	0	99	1	13	2	35	3	72	4	48	5	5	6	61	7	54	8	99	9	42	10	56	11	34	12	98	13	17	14	34	15	93	16	58	17	36	18	38	19	95	20	59	21	10	22	40	23	71	24	90	25	29	26	65	27	62	28	49	29	12
	0	72	1	57	2	30	3	38	4	53	5	9	6	82	7	95	8	29	9	12	10	20	11	8	12	42	13	87	14	14	15	37	16	70	17	99	18	84	19	51	20	38	21	95	22	85	23	5	24	80	25	57	26	69	27	6	28	75	29	96
	0	30	1	27	2	78	3	25	4	88	5	96	6	6	7	3	8	78	9	88	10	53	11	26	12	24	13	91	14	40	15	12	16	32	17	16	18	34	19	5	20	29	21	81	22	90	23	94	24	28	25	87	26	86	27	24	28	99	29	58
	0	71	1	44	2	75	3	29	4	42	5	16	6	28	7	92	8	15	9	85	10	80	11	34	12	63	13	87	14	51	15	30	16	27	17	28	18	50	19	78	20	33	21	86	22	60	23	86	24	65	25	92	26	77	27	44	28	81	29	20
	0	4	1	47	2	60	3	73	4	4	5	54	6	38	7	37	8	73	9	85	10	55	11	75	12	75	13	8	14	22	15	49	16	61	17	64	18	87	19	99	20	60	21	23	22	56	23	30	24	8	25	72	26	95	27	80	28	67	29	88
	0	19	1	57	2	29	3	40	4	56	5	88	6	33	7	16	8	22	9	9	10	17	11	83	12	61	13	83	14	96	15	10	16	26	17	32	18	35	19	35	20	14	21	23	22	51	23	28	24	77	25	43	26	81	27	100	28	66	29	35
	0	79	1	60	2	87	3	9	4	42	5	3	6	80	7	34	8	72	9	7	10	35	11	69	12	26	13	47	14	25	15	6	16	22	17	71	18	5	19	17	20	73	21	85	22	8	23	40	24	5	25	48	26	53	27	40	28	51	29	82
	0	26	1	25	2	39	3	26	4	7	5	17	6	28	7	4	8	61	9	95	10	26	11	92	12	99	13	65	14	35	15	91	16	97	17	31	18	74	19	44	20	20	21	52	22	98	23	57	24	76	25	28	26	1	27	12	28	21	29	54
	0	64	1	82	2	77	3	8	4	17	5	79	6	32	7	85	8	93	9	13	10	36	11	93	12	98	13	15	14	18	15	62	16	47	17	78	18	85	19	35	20	23	21	11	22	66	23	47	24	51	25	99	26	35	27	5	28	13	29	28
	0	4	1	31	2	36	3	13	4	83	5	28	6	31	7	40	8	48	9	79	10	65	11	1	12	50	13	90	14	83	15	97	16	81	17	36	18	40	19	23	20	53	21	83	22	83	23	81	24	71	25	77	26	94	27	56	28	8	29	26
	0	10	1	78	2	6	3	29	4	52	5	43	6	61	7	21	8	42	9	55	10	73	11	33	12	89	13	43	14	56	15	87	16	74	17	34	18	59	19	79	20	60	21	95	22	27	23	30	24	12	25	86	26	95	27	82	28	9	29	79
	0	28	1	87	2	57	3	23	4	14	5	22	6	69	7	89	8	91	9	11	10	57	11	95	12	59	13	43	14	35	15	12	16	14	17	24	18	57	19	99	20	6	21	98	22	21	23	11	24	86	25	19	26	16	27	90	28	30	29	64
	0	98	1	16	2	32	3	22	4	13	5	99	6	99	7	99	8	13	9	20	10	5	11	10	12	28	13	61	14	91	15	67	16	90	17	84	18	93	19	79	20	16	21	42	22	57	23	12	24	12	25	42	26	70	27	82	28	45	29	79
	0	4	1	90	2	85	3	21	4	70	5	6	6	33	7	20	8	12	9	61	10	80	11	59	12	98	13	21	14	54	15	79	16	86	17	31	18	61	19	37	20	69	21	72	22	27	23	90	24	32	25	54	26	88	27	10	28	75	29	41
	0	94	1	67	2	74	3	92	4	13	5	46	6	95	7	50	8	69	9	74	10	90	11	24	12	38	13	78	14	21	15	34	16	76	17	2	18	94	19	23	20	76	21	51	22	25	23	59	24	64	25	46	26	34	27	74	28	78	29	88
	0	57	1	7	2	3	3	96	4	32	5	64	6	45	7	47	8	71	9	7	10	65	11	28	12	52	13	19	14	24	15	100	16	81	17	30	18	84	19	7	20	99	21	94	22	86	23	7	24	53	25	36	26	95	27	88	28	46	29	32
	0	78	1	1	2	28	3	79	4	59	5	32	6	2	7	67	8	65	9	80	10	67	11	67	12	64	13	26	14	98	15	88	16	46	17	1	18	45	19	78	20	12	21	1	22	15	23	61	24	58	25	86	26	53	27	39	28	85	29	73
	0	38	1	5	2	57	3	26	4	57	5	46	6	93	7	71	8	42	9	23	10	77	11	4	12	64	13	59	14	100	15	85	16	13	17	91	18	81	19	10	20	37	21	37	22	37	23	17	24	92	25	5	26	82	27	72	28	33	29	41
	0	92	1	34	2	59	3	83	4	51	5	91	6	73	7	86	8	81	9	31	10	42	11	19	12	6	13	78	14	46	15	53	16	6	17	2	18	64	19	98	20	78	21	4	22	39	23	54	24	84	25	12	26	11	27	70	28	68	29	52
	0	7	1	57	2	69	3	79	4	42	5	71	6	71	7	75	8	63	9	66	10	46	11	61	12	24	13	7	14	96	15	64	16	8	17	56	18	9	19	50	20	100	21	98	22	56	23	15	24	92	25	64	26	24	27	73	28	86	29	64
	0	45	1	13	2	98	3	38	4	68	5	95	6	4	7	85	8	95	9	11	10	68	11	42	12	54	13	33	14	44	15	3	16	13	17	24	18	52	19	16	20	31	21	78	22	54	23	89	24	3	25	24	26	92	27	94	28	70	29	11
SSD
M0
0	32	30	31	21	19	38	17	21	22	29	35	39	45	29	9	24	45	43	21	11	43	9	44	5	20	43	39	32	47	29	41	32	12	47	47	15	32	1	2	31	22	20	10	8	46	25	48	17	42
1	0	44	13	16	44	48	25	30	9	7	11	7	30	34	48	40	34	14	34	12	42	9	35	34	43	15	4	44	19	46	22	40	26	39	2	6	44	31	37	45	14	3	16	10	46	38	3	39	23
38	26	0	35	17	2	28	31	37	30	44	27	19	27	27	32	8	29	11	28	13	45	21	49	35	12	43	21	19	3	1	47	28	35	38	33	48	43	44	30	46	22	26	11	24	37	38	29	13	47
26	6	20	0	39	40	15	8	7	11	34	32	46	17	21	46	31	18	41	30	46	8	36	21	40	17	40	30	47	20	6	40	37	33	12	6	11	2	6	26	40	15	20	18	15	35	31	6	12	14
47	25	18	28	0	47	21	21	16	41	27	48	3	5	23	3	20	25	32	4	45	29	37	5	27	31	48	23	7	18	16	23	27	45	15	14	5	3	10	33	42	15	48	6	29	36	24	8	23	27
26	11	3	33	49	0	25	44	47	44	10	42	34	22	22	7	31	4	37	25	34	12	34	45	45	24	7	7	25	41	25	32	4	39	23	43	6	24	12	40	27	19	36	18	2	45	25	6	6	11
42	15	13	5	14	47	0	41	26	13	4	14	1	40	35	46	40	27	24	27	34	12	13	8	29	36	22	9	45	9	25	23	28	25	37	3	26	49	49	44	22	5	4	10	14	46	24	48	16	9
41	19	5	6	37	8	29	0	18	6	8	9	10	19	41	16	33	45	9	19	1	24	22	26	39	4	38	22	48	37	7	26	1	28	45	22	9	15	21	15	9	36	21	7	25	39	23	6	12	30
27	34	16	24	23	43	44	11	0	40	49	12	18	24	46	34	7	10	26	25	20	23	28	11	41	33	42	12	42	34	45	3	19	45	29	24	24	23	26	21	1	23	3	10	8	6	24	37	37	10
17	39	6	18	6	49	13	49	49	0	37	32	46	5	44	30	42	19	44	28	28	19	42	7	11	20	28	1	11	26	35	19	31	49	24	49	36	27	22	6	38	46	29	15	31	22	26	19	40	24
28	14	21	15	4	30	42	22	11	39	0	4	38	3	39	3	36	35	5	40	19	48	39	36	30	25	47	19	7	31	28	49	24	12	35	17	47	26	32	27	10	15	20	1	17	11	22	45	46	17
1	21	1	21	43	45	32	23	38	39	36	0	42	40	24	5	17	21	8	45	48	39	36	19	4	36	24	35	29	33	21	9	44	42	47	36	6	15	35	16	30	44	29	8	40	26	9	8	3	28
14	34	36	41	10	15	4	36	48	39	23	22	0	31	5	30	11	16	34	39	12	39	25	15	27	28	37	4	43	39	33	10	36	35	31	26	40	4	46	2	17	3	43	7	30	22	26	23	13	5
48	32	6	12	38	7	43	29	12	8	38	43	39	0	17	5	1	2	27	1	40	43	41	25	20	29	43	35	28	21	6	30	20	26	19	30	18	13	41	7	30	37	24	47	41	37	36	14	18	1
21	4	8	20	29	10	37	3	41	5	27	43	45	22	0	45	12	5	35	44	40	20	27	32	39	26	42	42	1	17	23	25	31	14	39	13	19	32	20	46	34	9	43	38	6	45	22	44	39	19
30	40	43	49	17	40	13	31	36	47	6	40	17	36	41	0	31	15	25	17	27	7	40	17	1	44	20	26	43	39	11	42	11	41	24	27	1	39	15	22	6	29	2	38	27	6	46	21	24	48
34	23	48	21	18	12	19	38	25	32	13	10	16	46	6	7	0	29	29	1	9	18	1	13	7	39	39	28	25	28	6	16	22	43	27	44	13	32	2	14	46	45	5	13	45	9	22	49	27	6
19	39	39	16	3	15	48	35	9	33	37	35	27	49	31	23	3	0	21	37	40	36	33	27	17	35	37	32	20	34	12	17	19	45	16	46	30	2	21	18	8	2	17	29	48	9	46	35	12	4
45	46	1	37	23	25	14	21	14	34	8	42	34	4	4	44	40	47	0	36	40	38	17	16	31	36	14	27	21	44	5	13	18	44	43	29	42	27	25	3	14	8	39	8	1	32	30	9	29	31
8	12	29	21	39	9	18	36	31	11	27	8	26	45	12	6	35	43	12	0	34	2	43	27	18	12	37	8	40	48	48	47	20	45	40	2	21	12	29	38	46	45	18	35	22	48	46	38	27	26
15	26	34	16	35	28	27	41	41	8	21	27	7	29	44	29	8	8	38	5	0	11	28	31	47	44	49	46	31	19	30	14	22	21	32	14	15	19	42	7	46	42	37	6	47	30	35	7	29	5
19	20	23	26	26	39	4	16	17	12	2	31	1	36	32	40	47	6	39	28	2	0	11	16	44	29	48	5	35	9	17	15	25	25	13	11	42	32	7	7	38	29	23	47	19	46	21	13	7	11
41	14	36	45	28	20	28	10	29	4	3	25	44	7	17	36	8	2	17	2	2	23	0	44	22	6	20	35	48	7	23	8	29	1	3	10	19	35	49	5	1	46	18	30	41	20	27	33	32	45
16	47	44	30	47	47	29	9	35	48	16	41	22	35	29	10	9	5	26	41	25	14	18	0	24	29	32	46	34	47	29	12	15	13	26	33	32	49	37	23	5	20	42	42	32	22	35	6	43	23
19	28	41	41	23	21	8	36	39	14	39	42	16	42	2	41	32	41	33	25	35	27	38	16	0	19	3	48	32	7	26	24	25	42	41	16	20	29	17	16	49	47	45	45	35	6	12	38	35	39
5	43	43	39	3	27	29	45	3	19	15	3	25	20	31	7	40	30	6	10	3	39	43	22	27	0	23	1	17	29	7	20	12	12	9	4	30	12	10	26	7	33	32	33	30	6	1	48	35	7
36	21	19	24	41	4	40	26	5	14	22	20	35	8	6	10	9	26	12	7	48	39	3	15	38	1	0	2	45	30	21	40	28	19	15	41	19	10	32	49	41	31	3	45	32	1	48	19	5	12
12	23	36	30	13	49	49	44	31	30	35	20	29	27	1	49	12	39	20	3	42	13	7	5	42	17	30	0	27	31	38	8	17	32	26	42	12	6	31	24	21	39	36	39	33	45	44	27	33	9
5	6	1	11	9	33	37	13	20	1	35	34	44	36	11	39	16	14	24	36	47	5	46	42	41	41	25	29	0	28	16	13	33	8	46	10	28	32	18	49	41	42	48	45	23	9	17	15	9	15
31	20	42	14	39	12	5	23	42	3	25	10	34	14	36	48	12	7	47	45	38	25	8	24	48	25	1	44	31	0	36	40	25	22	25	20	14	12	16	46	12	16	20	21	9	7	48	44	5	10
39	37	26	5	6	42	12	43	37	9	6	20	17	14	26	6	37	29	45	33	19	33	42	2	26	39	38	12	14	10	0	35	47	32	25	20	7	44	26	3	49	45	29	37	28	32	31	28	49	29
46	24	49	41	36	4	12	22	41	2	39	40	12	26	26	29	7	37	21	3	40	2	48	10	29	27	12	44	20	18	13	0	43	9	32	38	12	23	36	26	2	30	44	32	46	5	41	39	48	38
6	1	4	19	14	42	37	17	3	29	3	37	15	49	47	16	17	9	22	16	38	45	11	41	3	43	34	18	26	26	29	39	0	19	35	31	44	1	6	33	36	33	49	37	13	13	9	29	33	43
2	22	34	9	38	40	4	5	31	41	8	3	21	35	43	36	44	27	2	26	28	1	21	32	47	17	2	38	35	1	37	42	41	0	23	2	3	45	29	31	21	11	39	6	23	2	2	47	36	30
45	25	10	22	40	44	1	4	43	37	45	16	46	19	11	32	44	41	27	24	15	28	10	6	36	19	19	42	37	10	10	25	48	49	0	23	19	2	14	32	9	6	26	15	34	24	33	13	13	19
25	43	3	31	36	26	44	26	31	48	9	22	6	19	46	12	14	43	18	28	30	14	7	25	3	11	17	13	46	29	2	37	29	20	29	0	12	34	12	16	36	2	3	14	10	21	36	42	18	3
49	40	15	29	21	2	11	27	22	35	15	39	6	1	49	27	24	20	36	41	3	14	29	15	46	15	28	4	7	42	10	6	27	24	3	35	0	22	3	7	33	19	7	6	6	5	42	18	46	29
13	30	14	25	37	4	30	28	11	24	19	38	8	43	12	14	29	31	13	27	27	39	31	49	41	32	3	7	44	15	13	15	15	21	46	46	45	0	44	35	23	48	19	42	6	34	31	10	1	34
35	12	37	49	24	10	41	44	16	1	8	4	21	5	11	49	31	23	26	3	18	42	34	18	9	13	49	46	48	40	35	37	1	22	44	49	9	31	0	1	15	48	33	18	48	28	49	3	14	31
15	15	32	30	38	45	4	9	33	29	4	29	45	16	6	9	23	33	17	27	32	12	49	46	47	18	41	39	26	30	22	38	30	5	12	18	37	18	35	0	10	21	19	45	19	17	46	26	39	29
28	44	49	28	40	35	47	5	3	26	16	16	36	9	19	18	30	28	8	29	45	35	22	4	9	44	22	46	34	7	19	46	46	36	29	9	28	7	13	26	0	32	29	31	48	18	28	36	15	14
25	8	28	44	23	32	25	6	4	3	28	42	23	23	18	46	2	5	38	46	40	27	1	34	7	17	5	26	4	3	44	24	1	12	26	16	11	46	41	33	12	0	36	7	34	20	24	23	26	5
3	10	47	10	44	27	5	49	16	18	15	28	25	20	17	14	49	39	37	6	45	21	31	34	9	27	30	14	41	33	28	20	31	40	11	32	45	20	4	30	31	21	0	44	14	12	42	43	28	37
12	14	10	31	47	7	24	16	34	4	38	43	5	33	28	35	22	43	19	32	5	8	1	25	46	26	43	16	2	42	15	23	10	33	20	31	15	32	11	12	27	31	49	0	45	34	17	15	44	24
34	26	27	22	10	47	22	31	27	18	39	24	46	3	43	28	8	26	40	34	46	12	13	1	44	20	11	6	42	26	26	41	49	4	27	24	20	39	5	9	19	9	32	27	0	28	27	18	37	32
13	32	26	6	21	45	5	27	43	49	42	18	13	28	43	34	47	4	29	15	26	17	15	24	7	40	14	4	29	3	33	28	13	48	28	31	19	45	37	20	32	21	4	40	32	0	37	26	12	47
47	16	37	38	11	38	22	22	9	27	28	9	36	36	46	47	7	37	11	15	8	48	14	20	31	40	48	1	23	13	37	37	24	28	46	41	3	15	43	34	31	47	48	23	46	43	0	18	38	43
17	1	1	41	39	7	8	32	38	24	40	42	49	40	45	20	21	17	31	14	34	27	42	46	44	6	34	43	30	2	46	22	41	20	3	11	12	47	18	28	25	39	30	36	11	33	45	0	46	14
41	35	30	35	11	15	41	24	27	15	23	42	34	32	26	2	9	26	42	16	42	40	16	13	8	8	30	45	6	7	36	41	28	15	45	8	39	41	4	34	37	39	17	7	34	47	11	47	0	19
11	25	7	49	36	43	5	33	16	35	28	26	38	44	49	1	11	14	43	11	29	15	7	48	44	40	23	45	38	7	45	22	25	4	36	31	36	4	40	13	6	48	11	42	1	49	46	1	47	0
M1
0	1	33	26	6	7	15	15	22	45	17	43	47	16	24	5	25	37	10	2	39	40	49	34	33	1	18	31	42	2	6	36	31	30	19	41	18	6	19	32	19	20	40	32	11	13	24	20	42	41
33	0	33	16	42	49	27	15	9	4	48	11	25	13	31	2	36	44	16	31	39	17	38	41	33	22	43	9	44	3	37	45	44	12	49	3	46	44	12	21	25	45	26	46	15	18	25	26	16	5
13	32	0	31	47	12	3	44	15	37	17	30	26	42	32	33	3	28	9	38	29	1	31	37	47	30	34	41	32	25	10	23	42	1	27	2	33	23	21	44	47	7	6	14	27	38	34	7	13	1
13	1	35	0	45	30	16	39	2	3	44	33	5	34	23	4	49	41	20	40	34	25	12	26	19	37	11	2	43	14	23	2	3	11	13	32	42	11	19	27	12	27	38	10	3	19	41	35	35	17
4	19	46	47	0	7	30	22	23	8	7	43	16	48	27	24	21	4	30	27	24	39	40	10	26	12	13	25	10	14	34	36	21	17	11	6	29	29	19	43	14	16	15	40	17	13	49	9	28	48
24	28	25	4	37	0	26	12	21	10	45	38	36	48	36	35	20	42	47	18	11	22	38	10	19	10	1	27	4	31	4	39	21	49	14	29	26	1	17	42	1	29	1	17	16	26	22	14	24	32
49	19	19	48	42	3	0	22	40	10	36	20	31	11	29	42	30	43	7	5	38	20	20	5	13	46	39	17	16	34	28	36	33	29	43	8	33	18	29	4	18	19	18	20	14	34	43	29	28	21
34	21	35	1	41	10	17	0	6	33	16	20	17	22	12	41	47	10	14	34	9	20	15	17	44	27	23	41	34	46	49	41	38	48	44	2	3	48	17	10	14	6	1	38	19	7	2	35	6	45
13	39	36	3	30	26	20	1	0	9	27	23	22	18	11	30	40	28	24	1	26	47	24	28	48	17	22	44	13	7	37	46	33	12	8	1	46	46	45	47	8	15	36	18	23	43	11	23	9	11
13	45	5	48	5	17	34	21	25	0	47	41	26	4	4	12	5	28	30	18	31	40	40	49	41	34	39	24	37	7	34	11	16	7	20	9	37	11	19	17	30	49	39	14	4	31	4	28	20	13
