250  15  1
15
	0	43	1	83	2	7	3	13	4	66	5	9	6	40	7	1	8	92	9	21	10	49	11	40	12	80	13	26	14	16
	0	86	1	55	2	71	3	10	4	94	5	94	6	64	7	27	8	62	9	52	10	66	11	20	12	67	13	36	14	40
	0	33	1	83	2	2	3	73	4	34	5	45	6	25	7	44	8	13	9	74	10	85	11	83	12	89	13	12	14	63
	0	36	1	38	2	6	3	29	4	61	5	45	6	53	7	74	8	91	9	31	10	85	11	30	12	50	13	12	14	69
	0	57	1	13	2	2	3	39	4	7	5	33	6	48	7	93	8	86	9	94	10	69	11	16	12	83	13	47	14	46
	0	16	1	28	2	39	3	59	4	86	5	1	6	59	7	1	8	18	9	4	10	39	11	89	12	52	13	70	14	95
	0	59	1	7	2	70	3	2	4	28	5	62	6	40	7	24	8	41	9	57	10	40	11	48	12	44	13	37	14	14
	0	2	1	56	2	66	3	29	4	48	5	26	6	90	7	85	8	71	9	94	10	5	11	40	12	27	13	96	14	69
	0	6	1	9	2	93	3	83	4	72	5	26	6	93	7	92	8	95	9	46	10	1	11	16	12	59	13	9	14	40
	0	95	1	68	2	28	3	100	4	3	5	54	6	37	7	4	8	85	9	2	10	41	11	33	12	3	13	23	14	93
	0	17	1	100	2	30	3	90	4	94	5	25	6	91	7	68	8	96	9	73	10	72	11	38	12	11	13	23	14	1
	0	95	1	35	2	4	3	91	4	90	5	3	6	93	7	23	8	46	9	79	10	40	11	82	12	52	13	24	14	79
	0	75	1	86	2	87	3	56	4	93	5	27	6	83	7	89	8	89	9	75	10	60	11	47	12	80	13	78	14	50
	0	8	1	4	2	37	3	71	4	26	5	87	6	48	7	37	8	29	9	90	10	80	11	58	12	23	13	61	14	29
	0	70	1	78	2	100	3	68	4	10	5	100	6	2	7	94	8	31	9	55	10	61	11	56	12	26	13	61	14	33
	0	84	1	91	2	78	3	90	4	82	5	66	6	76	7	16	8	45	9	18	10	30	11	40	12	6	13	68	14	8
	0	85	1	32	2	65	3	18	4	87	5	18	6	62	7	50	8	23	9	59	10	51	11	32	12	35	13	88	14	56
	0	62	1	57	2	12	3	5	4	16	5	62	6	88	7	4	8	20	9	99	10	18	11	7	12	44	13	93	14	57
	0	55	1	66	2	7	3	62	4	3	5	97	6	7	7	27	8	90	9	72	10	78	11	73	12	2	13	54	14	71
	0	9	1	33	2	99	3	82	4	58	5	55	6	83	7	8	8	30	9	41	10	77	11	14	12	89	13	12	14	42
	0	100	1	27	2	87	3	73	4	86	5	59	6	70	7	88	8	13	9	1	10	10	11	84	12	50	13	83	14	90
	0	82	1	61	2	22	3	58	4	23	5	48	6	55	7	100	8	14	9	99	10	94	11	5	12	15	13	94	14	72
	0	86	1	25	2	46	3	77	4	52	5	4	6	91	7	3	8	50	9	41	10	42	11	60	12	8	13	58	14	78
	0	19	1	64	2	4	3	32	4	94	5	55	6	85	7	2	8	78	9	98	10	23	11	87	12	84	13	92	14	57
	0	33	1	69	2	25	3	18	4	48	5	32	6	58	7	38	8	99	9	11	10	18	11	81	12	13	13	37	14	41
	0	14	1	57	2	3	3	20	4	34	5	43	6	56	7	67	8	38	9	99	10	38	11	96	12	99	13	7	14	15
	0	68	1	75	2	82	3	72	4	73	5	74	6	56	7	79	8	32	9	53	10	92	11	41	12	49	13	13	14	29
	0	82	1	36	2	27	3	43	4	46	5	98	6	13	7	85	8	4	9	58	10	38	11	2	12	89	13	43	14	9
	0	79	1	16	2	72	3	92	4	49	5	59	6	18	7	72	8	54	9	71	10	25	11	31	12	63	13	88	14	12
	0	15	1	73	2	55	3	91	4	21	5	48	6	48	7	84	8	9	9	82	10	97	11	11	12	42	13	82	14	19
	0	77	1	96	2	4	3	33	4	11	5	85	6	100	7	1	8	94	9	17	10	56	11	23	12	5	13	53	14	12
	0	87	1	68	2	44	3	14	4	32	5	74	6	72	7	43	8	98	9	11	10	15	11	92	12	58	13	30	14	7
	0	17	1	60	2	37	3	78	4	65	5	22	6	63	7	81	8	61	9	55	10	80	11	42	12	12	13	17	14	61
	0	4	1	45	2	14	3	79	4	32	5	2	6	5	7	22	8	10	9	55	10	72	11	53	12	52	13	5	14	74
	0	40	1	94	2	93	3	80	4	53	5	52	6	29	7	57	8	75	9	58	10	11	11	70	12	100	13	6	14	2
	0	97	1	2	2	70	3	78	4	82	5	98	6	88	7	71	8	76	9	44	10	14	11	70	12	39	13	33	14	67
	0	43	1	97	2	86	3	63	4	4	5	86	6	53	7	90	8	47	9	23	10	68	11	48	12	93	13	81	14	24
	0	93	1	42	2	71	3	59	4	37	5	34	6	42	7	75	8	99	9	37	10	65	11	19	12	14	13	33	14	54
	0	19	1	33	2	61	3	43	4	33	5	78	6	53	7	27	8	58	9	41	10	51	11	21	12	29	13	33	14	2
	0	14	1	65	2	16	3	78	4	12	5	82	6	94	7	43	8	87	9	54	10	25	11	99	12	3	13	97	14	94
	0	43	1	62	2	23	3	51	4	50	5	91	6	65	7	3	8	49	9	87	10	87	11	31	12	57	13	64	14	17
	0	45	1	95	2	84	3	86	4	13	5	89	6	56	7	42	8	31	9	45	10	47	11	76	12	7	13	38	14	38
	0	95	1	88	2	62	3	97	4	2	5	47	6	28	7	84	8	90	9	4	10	9	11	92	12	52	13	62	14	61
	0	83	1	63	2	71	3	85	4	93	5	91	6	50	7	89	8	4	9	28	10	40	11	86	12	91	13	77	14	59
	0	19	1	28	2	5	3	82	4	6	5	83	6	61	7	75	8	52	9	31	10	32	11	48	12	59	13	6	14	62
	0	12	1	47	2	18	3	67	4	46	5	42	6	36	7	30	8	17	9	23	10	20	11	54	12	15	13	19	14	29
	0	87	1	74	2	90	3	50	4	85	5	13	6	49	7	30	8	46	9	14	10	7	11	3	12	39	13	5	14	32
	0	32	1	20	2	37	3	76	4	26	5	98	6	59	7	96	8	93	9	1	10	34	11	70	12	35	13	49	14	50
	0	8	1	8	2	33	3	20	4	81	5	91	6	67	7	71	8	26	9	42	10	53	11	72	12	13	13	36	14	76
	0	46	1	69	2	13	3	25	4	68	5	97	6	79	7	96	8	50	9	32	10	35	11	45	12	44	13	39	14	40
	0	66	1	42	2	21	3	14	4	36	5	43	6	4	7	54	8	50	9	97	10	25	11	8	12	20	13	80	14	22
	0	30	1	31	2	42	3	19	4	30	5	71	6	15	7	37	8	60	9	73	10	10	11	97	12	22	13	47	14	19
	0	76	1	92	2	76	3	89	4	37	5	75	6	13	7	63	8	56	9	56	10	7	11	81	12	96	13	7	14	32
	0	100	1	21	2	49	3	11	4	68	5	38	6	3	7	47	8	61	9	11	10	68	11	10	12	83	13	92	14	4
	0	41	1	57	2	57	3	12	4	73	5	91	6	41	7	54	8	76	9	79	10	15	11	28	12	78	13	68	14	45
	0	8	1	18	2	15	3	27	4	21	5	44	6	98	7	91	8	92	9	40	10	69	11	12	12	17	13	58	14	62
	0	76	1	17	2	4	3	82	4	91	5	86	6	69	7	48	8	26	9	55	10	33	11	66	12	43	13	14	14	74
	0	54	1	36	2	69	3	54	4	41	5	90	6	37	7	77	8	10	9	49	10	95	11	27	12	77	13	18	14	33
	0	39	1	94	2	69	3	89	4	58	5	45	6	20	7	62	8	97	9	63	10	94	11	22	12	86	13	76	14	83
	0	73	1	78	2	85	3	90	4	35	5	59	6	15	7	96	8	55	9	79	10	83	11	94	12	50	13	86	14	98
	0	91	1	56	2	44	3	77	4	45	5	37	6	72	7	24	8	21	9	54	10	11	11	41	12	53	13	37	14	34
	0	35	1	64	2	78	3	41	4	60	5	87	6	43	7	100	8	3	9	59	10	93	11	38	12	96	13	12	14	33
	0	87	1	25	2	73	3	43	4	37	5	59	6	39	7	65	8	58	9	23	10	100	11	39	12	83	13	87	14	20
	0	21	1	70	2	49	3	95	4	16	5	87	6	28	7	65	8	17	9	88	10	98	11	30	12	38	13	63	14	31
	0	99	1	61	2	95	3	25	4	91	5	61	6	50	7	42	8	41	9	67	10	76	11	73	12	99	13	58	14	9
	0	10	1	19	2	34	3	82	4	99	5	69	6	89	7	8	8	92	9	19	10	72	11	78	12	19	13	91	14	36
	0	83	1	71	2	60	3	87	4	73	5	43	6	54	7	95	8	85	9	77	10	1	11	27	12	29	13	30	14	91
	0	17	1	2	2	17	3	84	4	76	5	55	6	43	7	60	8	10	9	67	10	3	11	2	12	9	13	72	14	11
	0	57	1	100	2	48	3	1	4	4	5	7	6	76	7	98	8	55	9	41	10	17	11	70	12	25	13	18	14	67
	0	78	1	83	2	84	3	96	4	19	5	53	6	84	7	67	8	13	9	29	10	11	11	97	12	68	13	25	14	21
	0	18	1	46	2	75	3	7	4	27	5	7	6	52	7	52	8	57	9	90	10	67	11	10	12	88	13	74	14	79
	0	100	1	84	2	28	3	13	4	94	5	48	6	29	7	76	8	37	9	94	10	22	11	15	12	33	13	3	14	42
	0	56	1	89	2	6	3	24	4	26	5	98	6	11	7	77	8	29	9	94	10	64	11	91	12	48	13	27	14	12
	0	97	1	85	2	24	3	20	4	17	5	54	6	44	7	32	8	60	9	8	10	50	11	6	12	57	13	42	14	34
	0	58	1	32	2	23	3	82	4	76	5	68	6	23	7	76	8	9	9	1	10	72	11	46	12	38	13	53	14	39
	0	33	1	75	2	98	3	24	4	29	5	60	6	8	7	11	8	96	9	43	10	28	11	12	12	80	13	68	14	81
	0	18	1	86	2	7	3	100	4	9	5	60	6	10	7	31	8	14	9	11	10	53	11	70	12	22	13	56	14	18
	0	2	1	63	2	80	3	30	4	87	5	33	6	45	7	35	8	91	9	20	10	75	11	98	12	49	13	61	14	21
	0	40	1	34	2	32	3	73	4	65	5	54	6	56	7	72	8	36	9	92	10	76	11	34	12	94	13	75	14	29
	0	14	1	36	2	43	3	26	4	36	5	2	6	26	7	9	8	89	9	21	10	83	11	54	12	71	13	33	14	41
	0	32	1	7	2	78	3	35	4	57	5	96	6	16	7	58	8	65	9	53	10	27	11	54	12	22	13	44	14	2
	0	12	1	52	2	48	3	23	4	54	5	17	6	82	7	86	8	27	9	5	10	67	11	38	12	27	13	14	14	37
	0	4	1	24	2	14	3	10	4	34	5	75	6	47	7	68	8	15	9	26	10	92	11	30	12	3	13	50	14	96
	0	100	1	70	2	76	3	57	4	26	5	100	6	94	7	6	8	15	9	48	10	57	11	34	12	76	13	54	14	93
	0	37	1	93	2	87	3	21	4	1	5	42	6	54	7	26	8	41	9	16	10	89	11	24	12	55	13	20	14	27
	0	37	1	76	2	28	3	10	4	64	5	17	6	53	7	88	8	96	9	50	10	43	11	24	12	30	13	65	14	100
	0	79	1	76	2	92	3	19	4	81	5	53	6	96	7	54	8	79	9	34	10	59	11	83	12	34	13	68	14	26
	0	25	1	8	2	1	3	72	4	17	5	53	6	75	7	14	8	76	9	1	10	70	11	84	12	90	13	19	14	15
	0	24	1	13	2	71	3	100	4	80	5	61	6	2	7	46	8	9	9	36	10	48	11	23	12	5	13	24	14	15
	0	27	1	36	2	40	3	2	4	51	5	27	6	19	7	52	8	9	9	38	10	78	11	49	12	1	13	30	14	95
	0	10	1	32	2	97	3	78	4	33	5	14	6	37	7	30	8	89	9	25	10	58	11	17	12	92	13	91	14	66
	0	8	1	69	2	22	3	74	4	47	5	9	6	27	7	18	8	52	9	81	10	69	11	86	12	83	13	37	14	54
	0	89	1	8	2	45	3	51	4	28	5	48	6	11	7	95	8	29	9	100	10	98	11	19	12	70	13	65	14	39
	0	16	1	11	2	21	3	3	4	25	5	87	6	17	7	73	8	91	9	52	10	96	11	32	12	57	13	62	14	54
	0	65	1	67	2	48	3	97	4	39	5	96	6	16	7	63	8	100	9	44	10	56	11	9	12	10	13	57	14	79
	0	87	1	13	2	50	3	92	4	59	5	94	6	58	7	81	8	12	9	86	10	35	11	71	12	98	13	18	14	80
	0	79	1	92	2	29	3	58	4	75	5	40	6	80	7	40	8	21	9	53	10	37	11	91	12	52	13	59	14	21
	0	69	1	26	2	30	3	31	4	24	5	44	6	34	7	90	8	97	9	16	10	80	11	84	12	77	13	50	14	66
	0	75	1	43	2	59	3	39	4	21	5	18	6	22	7	33	8	25	9	9	10	58	11	38	12	6	13	91	14	82
	0	16	1	52	2	88	3	61	4	78	5	8	6	42	7	84	8	73	9	9	10	69	11	14	12	61	13	47	14	59
	0	96	1	73	2	56	3	55	4	29	5	73	6	26	7	18	8	22	9	82	10	4	11	81	12	1	13	25	14	36
	0	27	1	45	2	11	3	41	4	48	5	42	6	56	7	52	8	87	9	13	10	16	11	38	12	52	13	52	14	83
	0	3	1	53	2	49	3	57	4	34	5	25	6	27	7	14	8	26	9	2	10	92	11	10	12	14	13	85	14	84
	0	13	1	1	2	7	3	72	4	38	5	49	6	85	7	32	8	28	9	68	10	19	11	15	12	17	13	36	14	74
